Gene_IDs	Gene_Symbols	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000260470	None	21.89494072	2.337484458	0.510018818	4.583133754	4.58059E-06	5.27776E-05
ENSG00000242715	CCDC169	11.47232787	2.33682589	0.900443375	2.595194717	0.009453734	0.037003359
ENSG00000260586	None	15.15237755	2.334745872	0.657270459	3.552184403	0.000382047	0.002549323
ENSG00000140057	AK7	51.52044134	2.334621207	0.38326404	6.091417306	1.11915E-09	2.58271E-08
ENSG00000081479	LRP2	24.15815523	2.332794453	0.830409803	2.809208714	0.004966344	0.021874942
ENSG00000280587	LINC01348	89.92531196	2.330792214	0.62221984	3.7459304	0.000179726	0.001330584
ENSG00000235092	ID2-AS1	11.92833378	2.330660664	0.701761992	3.32115545	0.000896456	0.005258461
ENSG00000225868	WDR87BP	8.83697323	2.329773167	0.706211736	3.298972598	0.000970394	0.005630084
ENSG00000003249	DBNDD1	87.47111235	2.328661835	0.430048565	5.41488107	6.13295E-08	1.05691E-06
ENSG00000259450	None	11.48563604	2.328441794	0.793770291	2.933394991	0.00335277	0.015817742
ENSG00000101144	BMP7	337.365268	2.325614703	0.702301839	3.311417645	0.000928246	0.005414087
ENSG00000254389	RHPN1-AS1	7.166532996	2.324978828	0.859784705	2.704140715	0.006848128	0.028487506
ENSG00000169271	HSPB3	8.484502283	2.324867628	0.742845812	3.129677236	0.001749985	0.009265513
ENSG00000131620	ANO1	843.2641554	2.324523045	0.253740252	9.161033865	5.14025E-20	5.45037E-18
ENSG00000109929	SC5D	831.255084	2.324192939	0.34791566	6.680334365	2.38398E-11	7.3231E-10
ENSG00000259356	None	6.919571968	2.321891318	0.784808713	2.958544266	0.003090958	0.014841437
ENSG00000137673	MMP7	260.7384554	2.320984241	0.516892085	4.490268484	7.11335E-06	7.81513E-05
ENSG00000218416	GPC1-AS1	84.4938046	2.32055078	0.624438285	3.716221179	0.000202225	0.001471583
ENSG00000172201	ID4	731.8587643	2.320340178	0.320212145	7.246259135	4.2844E-13	1.69234E-11
ENSG00000232324	None	11.34759947	2.318979005	0.787087973	2.946276764	0.003216245	0.015326663
ENSG00000255693	LINC02389	8.62142651	2.318553729	0.849405074	2.729620766	0.006340722	0.026789844
ENSG00000039139	DNAH5	38.65449051	2.317877455	0.539976042	4.292556105	1.76628E-05	0.000174907
ENSG00000189280	GJB5	266.9829479	2.317534445	0.798352734	2.902895359	0.003697302	0.017176576
ENSG00000256947	None	17.18881117	2.313930399	0.592131721	3.907796723	9.31416E-05	0.000752584
ENSG00000167769	ACER1	245.6623478	2.313761463	0.658472453	3.513831829	0.000441692	0.002886966
ENSG00000236886	None	5.334513431	2.313284631	0.880714973	2.626598506	0.008624303	0.03443248
ENSG00000257534	None	16.26867628	2.313229659	0.583579466	3.963864036	7.37463E-05	0.000614058
ENSG00000237124	MTND2P11	5.358188304	2.312853808	0.858037482	2.695516056	0.007027969	0.029077607
ENSG00000254951	None	95.55071978	2.312447138	0.768053378	3.010789621	0.002605693	0.012883548
ENSG00000258811	None	11.0460445	2.311143274	0.606130593	3.812946088	0.00013732	0.001051418
ENSG00000179178	TMEM125	110.5126375	2.309939762	0.401876423	5.74788574	9.03663E-09	1.81164E-07
ENSG00000145451	GLRA3	20.97875263	2.309508057	0.790408128	2.921918407	0.003478827	0.016315978
ENSG00000177508	IRX3	624.0903102	2.307531904	0.62999798	3.6627608	0.000249512	0.001758703
ENSG00000257150	PGAM1P5	24.20757586	2.307122352	0.612681711	3.765613221	0.000166141	0.001244146
ENSG00000127249	ATP13A4	850.4537543	2.306414769	0.775638553	2.973569018	0.002943582	0.014253886
ENSG00000269662	BNIP3P39	27.33040011	2.303579442	0.447167537	5.151490778	2.58424E-07	3.87223E-06
ENSG00000139044	B4GALNT3	505.0431059	2.303399021	0.702176415	3.280370818	0.001036707	0.00595669
ENSG00000227885	None	26.48586233	2.303191691	0.565563226	4.072385869	4.6534E-05	0.00040914
ENSG00000133488	SEC14L4	20.57688059	2.302717004	0.902300192	2.552051993	0.010709054	0.040898666
ENSG00000280099	None	19.12166306	2.301976626	0.504033621	4.567109277	4.94496E-06	5.6527E-05
ENSG00000249884	RNF103-CHMP3	6.318223738	2.30191893	0.864736789	2.661987972	0.007768065	0.031562023
ENSG00000188910	GJB3	661.3998328	2.300854501	0.781902169	2.942637316	0.003254294	0.015462864
ENSG00000203335	None	51.23543703	2.300077227	0.632321817	3.637510467	0.000275286	0.001918347
ENSG00000128242	GAL3ST1	6.271547338	2.297559336	0.918654358	2.50100521	0.012384136	0.045932838
ENSG00000076864	RAP1GAP	83.91300065	2.297145385	0.389889801	5.891781157	3.82055E-09	8.12369E-08
ENSG00000157388	CACNA1D	167.1983889	2.295121966	0.449450595	5.106505573	3.28171E-07	4.8178E-06
ENSG00000260310	None	25.22975562	2.293619862	0.518084177	4.427118145	9.55004E-06	0.000100994
ENSG00000162552	WNT4	582.7512558	2.292904837	0.528654493	4.337246478	1.44279E-05	0.000146324
ENSG00000169862	CTNND2	47.56573724	2.288837685	0.376130825	6.085216987	1.16334E-09	2.67886E-08
ENSG00000158014	SLC30A2	19.8936978	2.286695903	0.592548524	3.85908632	0.000113812	0.000895566
ENSG00000186204	CYP4F12	490.4894687	2.284224425	0.579891817	3.939052693	8.1804E-05	0.000674117
ENSG00000128849	CGNL1	809.9733205	2.283184439	0.289883176	7.87622267	3.37427E-15	1.81302E-13
ENSG00000116171	SCP2	2171.46221	2.281637896	0.312187708	7.308544944	2.70051E-13	1.10358E-11
ENSG00000100142	POLR2F	15.1442429	2.281334739	0.613365195	3.719374294	0.000199717	0.001455954
ENSG00000259541	None	119.0278629	2.280408509	0.762790729	2.989559811	0.002793797	0.013663322
ENSG00000129654	FOXJ1	11.36735053	2.279340749	0.653502566	3.487883398	0.00048686	0.003135318
ENSG00000166268	MYRFL	17.61681781	2.276692787	0.646926141	3.519246857	0.000432774	0.002835641
ENSG00000175264	CHST1	256.5332935	2.27576161	0.349013386	6.520556806	7.00469E-11	2.01226E-09
ENSG00000138400	MDH1B	10.35829214	2.275747405	0.645125663	3.527603279	0.00041934	0.002756108
ENSG00000154080	CHST9	21.97550781	2.275297245	0.595676529	3.819685908	0.000133622	0.001027497
ENSG00000118194	TNNT2	116.2881534	2.275228907	0.482002285	4.720369548	2.35417E-06	2.89317E-05
ENSG00000164695	CHMP4C	115.6174699	2.274152253	0.506688888	4.48826155	7.18067E-06	7.87825E-05
ENSG00000254670	RASSF10-DT	11.37087673	2.274096219	0.619002891	3.67380549	0.000238965	0.001695597
ENSG00000172824	CES4A	622.9502013	2.273850674	0.465939842	4.880137886	1.06012E-06	1.41213E-05
ENSG00000125285	SOX21	161.9238277	2.269790669	0.681681274	3.329694914	0.000869412	0.005129996
ENSG00000257083	None	13.24583891	2.269437287	0.609078044	3.726020515	0.000194527	0.001423317
ENSG00000204539	CDSN	15.17968855	2.267646577	0.615874538	3.681994361	0.000231417	0.001650847
ENSG00000143217	NECTIN4	1553.855418	2.264980388	0.748334261	3.026696098	0.002472424	0.012321798
ENSG00000173376	NDNF	85.77273263	2.264448979	0.305137227	7.421083956	1.16166E-13	4.93681E-12
ENSG00000258689	LINC01269	6.177296376	2.264281899	0.829779155	2.728776547	0.006356976	0.026842598
ENSG00000072133	RPS6KA6	97.39730302	2.263324317	0.46111819	4.908338828	9.18511E-07	1.23536E-05
ENSG00000152669	CCNO	30.92331152	2.261144115	0.574924989	3.932937616	8.3914E-05	0.000689545
ENSG00000223589	None	12.00623438	2.25978751	0.785358138	2.87739746	0.004009702	0.018363273
ENSG00000278530	CHMP1B2P	35.12674491	2.258040903	0.575361948	3.924557246	8.68894E-05	0.000709458
ENSG00000258102	MAP1LC3B2	9.915757648	2.256945672	0.635863852	3.549416537	0.000386086	0.002571972
ENSG00000241003	None	26.51202149	2.255149703	0.593006761	3.802907234	0.000143008	0.001090619
ENSG00000267924	None	122.9414655	2.254232573	0.622301838	3.622410277	0.000291871	0.002019368
ENSG00000125804	FAM182A	11.24346235	2.25396719	0.74217279	3.036984407	0.002389578	0.011968892
ENSG00000147642	SYBU	259.8489959	2.252870368	0.31409133	7.17266015	7.35543E-13	2.83522E-11
ENSG00000236996	None	11.12120218	2.245965524	0.677928982	3.312980538	0.000923074	0.005389834
ENSG00000106123	EPHB6	2230.860706	2.244299863	0.462803257	4.849360563	1.2386E-06	1.61814E-05
ENSG00000280285	None	269.5717216	2.243177722	0.686481318	3.267645693	0.00108446	0.006189491
ENSG00000232354	VIPR1-AS1	103.1767118	2.242795935	0.429937552	5.216562092	1.82274E-07	2.84334E-06
ENSG00000179031	NSA2P3	49.4856371	2.241165062	0.495712228	4.521101023	6.15188E-06	6.82934E-05
ENSG00000246523	FZD4-DT	8.365549227	2.240716762	0.72650609	3.084236722	0.002040751	0.010505262
ENSG00000137434	C6orf52	13.80880958	2.235978946	0.681597861	3.280495837	0.001036248	0.00595669
ENSG00000188064	WNT7B	186.1199155	2.235975682	0.561756333	3.98033017	6.88196E-05	0.000577253
ENSG00000182040	USH1G	60.32493057	2.234928108	0.707145211	3.160493874	0.001575019	0.008478379
ENSG00000251163	PRELID3BP4	6.873088898	2.234100191	0.864525553	2.5841922	0.009760738	0.037944425
ENSG00000250930	LNX1-AS1	32.37571471	2.232956393	0.579412034	3.853831576	0.000116284	0.000912991
ENSG00000262445	None	14.34987871	2.228595821	0.588831516	3.784776734	0.000153847	0.00116217
ENSG00000125378	BMP4	114.0145868	2.228262325	0.378343103	5.889528076	3.873E-09	8.22744E-08
ENSG00000157911	PEX10	461.615828	2.228156803	0.426550576	5.223663804	1.75417E-07	2.75116E-06
ENSG00000114529	C3orf52	719.222249	2.227937599	0.581057719	3.834279324	0.000125933	0.000974843
ENSG00000109738	GLRB	80.12749817	2.226095874	0.428227719	5.198392754	2.01019E-07	3.09789E-06
ENSG00000136546	SCN7A	160.4541181	2.226095495	0.561311621	3.965881719	7.31251E-05	0.000609522
ENSG00000180264	ADGRD2	29.6506956	2.225887013	0.626504714	3.552865545	0.000381059	0.00254486
ENSG00000224271	EPIC1	79.44203652	2.224642191	0.493845975	4.504728808	6.64578E-06	7.32159E-05
ENSG00000276850	None	45.55478569	2.224511125	0.730592065	3.04480603	0.002328304	0.011718996
ENSG00000259269	None	9.117332199	2.223975811	0.821523999	2.70713432	0.006786679	0.028288318
ENSG00000279180	None	6.490881467	2.223071911	0.765327372	2.90473331	0.003675661	0.017081015
ENSG00000249116	IRX4-AS1	5.036515722	2.222314781	0.883715638	2.51473968	0.01191203	0.044570265
ENSG00000076258	FMO4	252.7677535	2.222286748	0.351098524	6.329524619	2.45918E-10	6.33471E-09
ENSG00000171533	MAP6	72.18863225	2.221940741	0.510758008	4.350280768	1.35963E-05	0.000138905
ENSG00000238141	BRWD1-AS1	7.456205966	2.220948652	0.741814178	2.993942036	0.002753983	0.013505856
ENSG00000237101	None	59.74347977	2.21943467	0.465202371	4.770901453	1.83403E-06	2.31155E-05
ENSG00000173898	SPTBN2	5470.09312	2.219375018	0.693261399	3.201353805	0.001367835	0.007522973
ENSG00000167968	DNASE1L2	294.812252	2.219101701	0.59653027	3.720015247	0.000199211	0.001452927
ENSG00000259225	LINC02345	16.65863464	2.218961736	0.680086239	3.262765236	0.001103309	0.006282571
ENSG00000277241	FGFR3P4	7.010078586	2.218414468	0.771770129	2.874449767	0.004047321	0.018490454
ENSG00000213539	YBX1P6	16.71714148	2.216769832	0.625788514	3.542362606	0.00039656	0.002624763
ENSG00000155511	GRIA1	55.86921158	2.215987625	0.521874647	4.246206708	2.1742E-05	0.00020939
ENSG00000261489	None	5.246146548	2.215108843	0.878623393	2.521112983	0.011698428	0.043884231
ENSG00000228917	NECTIN4-AS1	50.61727054	2.213185199	0.523438644	4.228165471	2.35604E-05	0.000224598
ENSG00000187173	LCE2A	180.1001569	2.21278148	0.748972536	2.954422724	0.003132546	0.015010059
ENSG00000170615	SLC26A5	36.75648073	2.211349868	0.349068835	6.334996556	2.37347E-10	6.12876E-09
ENSG00000143845	ETNK2	99.83127971	2.210306386	0.436189404	5.067308761	4.0348E-07	5.78762E-06
ENSG00000236806	RPL7AP15	25.41632144	2.210007219	0.564304728	3.916336527	8.99047E-05	0.000729756
ENSG00000278318	ZNF229	81.69503513	2.202557724	0.366332433	6.012456242	1.82733E-09	4.07555E-08
ENSG00000214049	UCA1	8.660358345	2.200972907	0.814601592	2.701901064	0.006894427	0.028640186
ENSG00000253991	None	16.51365166	2.199188691	0.616915754	3.564812012	0.000364117	0.002448106
ENSG00000130226	DPP6	119.2401004	2.19908754	0.658586077	3.339104206	0.00084049	0.004982371
ENSG00000147255	IGSF1	22.66523989	2.198848018	0.541452852	4.061014749	4.88599E-05	0.000427002
ENSG00000167107	ACSF2	1061.815146	2.197745533	0.343596215	6.396303092	1.59184E-10	4.27293E-09
ENSG00000187242	KRT12	12.82323545	2.196211659	0.593732546	3.698991532	0.000216458	0.001563002
ENSG00000147234	FRMPD3	71.02448448	2.195935319	0.551470279	3.981964941	6.83479E-05	0.000573713
ENSG00000261488	TBILA	183.1062773	2.195818833	0.659876746	3.327619659	0.000875914	0.005159775
ENSG00000199482	RNU6-633P	10.71478506	2.194475669	0.666285999	3.293594152	0.000989152	0.005719163
ENSG00000137203	TFAP2A	851.5071773	2.194177007	0.793461549	2.765322416	0.005686656	0.024470178
ENSG00000203356	LINC01562	7.083535479	2.19304746	0.879004991	2.494920374	0.01259854	0.046528002
ENSG00000103089	FA2H	93.6144953	2.19261793	0.336550439	6.514975698	7.27014E-11	2.08476E-09
ENSG00000179930	ZNF648	6.196237936	2.191529502	0.799974758	2.739498315	0.006153303	0.02614728
ENSG00000128928	IVD	1582.127754	2.190028631	0.564913296	3.87675179	0.00010586	0.000841503
ENSG00000168702	LRP1B	99.32081458	2.188348938	0.260072365	8.414384718	3.94962E-17	2.76439E-15
ENSG00000172828	CES3	117.9689247	2.188168947	0.576391521	3.796323968	0.000146858	0.001115609
ENSG00000106077	ABHD11	290.8491856	2.187422363	0.274879523	7.957749411	1.75197E-15	9.77549E-14
ENSG00000220660	None	7.882278455	2.185809378	0.721657841	3.028872207	0.002454685	0.012250778
ENSG00000273483	None	9.974288889	2.18440396	0.699032047	3.124898164	0.001778666	0.009390887
ENSG00000103546	SLC6A2	43.61080265	2.183591569	0.564096795	3.870951916	0.000108411	0.000859
ENSG00000253313	C1orf210	74.8917773	2.182623788	0.699339269	3.120979879	0.001802503	0.009490053
ENSG00000263698	None	30.23780931	2.181978186	0.506844007	4.305029075	1.66964E-05	0.000166578
ENSG00000165905	LARGE2	379.5114628	2.181461608	0.342918098	6.361465385	1.99838E-10	5.23218E-09
ENSG00000130545	CRB3	126.8215592	2.18094095	0.478567486	4.557227585	5.18333E-06	5.88932E-05
ENSG00000251432	LINC02615	134.1311783	2.180392418	0.277083155	7.869090488	3.57229E-15	1.91297E-13
ENSG00000253217	None	5.108889092	2.179983842	0.874752489	2.492115049	0.01269849	0.04682669
ENSG00000073734	ABCB11	16.75496731	2.17969054	0.675111478	3.228637955	0.001243813	0.006946198
ENSG00000188525	None	43.37221135	2.179670999	0.583690478	3.734292544	0.000188244	0.001385285
ENSG00000158164	TMSB15A	5.100322013	2.178697289	0.845961712	2.575408862	0.010012166	0.038690916
ENSG00000242908	AADACL2-AS1	7.839993535	2.178482572	0.734357769	2.966513958	0.003011967	0.014525527
ENSG00000224079	None	12.236695	2.177812724	0.566427358	3.84482263	0.00012064	0.000940023
ENSG00000149548	CCDC15	183.8676981	2.17717899	0.343516889	6.337909605	2.32903E-10	6.02378E-09
ENSG00000064270	ATP2C2	475.112085	2.176996818	0.636704511	3.419163488	0.00062814	0.003916333
ENSG00000267530	LINC01836	8.261227082	2.17681447	0.724198967	3.005823773	0.002648625	0.013049321
ENSG00000270632	None	9.4690833	2.175816389	0.685924176	3.17209462	0.001513437	0.00819804
ENSG00000197768	STPG3	7.722944361	2.173989131	0.780437793	2.785602067	0.005342842	0.023263593
ENSG00000228065	LINC01515	191.7277096	2.17396755	0.489705164	4.439339646	9.02353E-06	9.61907E-05
ENSG00000267251	None	109.0716838	2.172705072	0.527063318	4.122284738	3.75133E-05	0.000339942
ENSG00000113161	HMGCR	2274.979641	2.172203059	0.366317905	5.929830421	3.03248E-09	6.54834E-08
ENSG00000266729	DSG1-AS1	32.77200872	2.171951962	0.530102948	4.097226718	4.18129E-05	0.000373287
ENSG00000124429	POF1B	1940.861653	2.171752269	0.794501099	2.733479252	0.006266907	0.026530655
ENSG00000079156	OSBPL6	230.0375943	2.167513415	0.407193869	5.323050217	1.02042E-07	1.68047E-06
ENSG00000103184	SEC14L5	58.17585399	2.167132998	0.581188052	3.728798264	0.000192395	0.001412254
ENSG00000141736	ERBB2	3281.500662	2.167000929	0.45256564	4.788257742	1.68235E-06	2.12987E-05
ENSG00000267610	None	49.25640703	2.166282063	0.423101369	5.120007215	3.05524E-07	4.50605E-06
ENSG00000152939	MARVELD2	226.1234299	2.165186282	0.420909721	5.144063378	2.68859E-07	4.01164E-06
ENSG00000150667	FSIP1	25.40911203	2.164324493	0.509489206	4.248028157	2.1566E-05	0.000208116
ENSG00000282988	None	24.23001454	2.162591842	0.587965651	3.678092146	0.000234985	0.001671447
ENSG00000136697	IL1F10	26.04364465	2.161176313	0.594750262	3.633754289	0.000279327	0.001943736
ENSG00000117115	PADI2	1174.596857	2.161071179	0.469274925	4.605128175	4.12212E-06	4.78232E-05
ENSG00000108352	RAPGEFL1	2053.358101	2.158409208	0.643656066	3.353357984	0.000798374	0.004766348
ENSG00000135333	EPHA7	32.75744771	2.15682244	0.471217244	4.577129697	4.71399E-06	5.41388E-05
ENSG00000088836	SLC4A11	232.3456705	2.156659518	0.466397079	4.624084536	3.76256E-06	4.41006E-05
ENSG00000246763	RGMB-AS1	20.13306609	2.155560617	0.565341062	3.812849912	0.000137374	0.001051418
ENSG00000085552	IGSF9	378.8528558	2.154277274	0.716217653	3.007852801	0.002631005	0.012980549
ENSG00000146151	HMGCLL1	10.06463515	2.153924168	0.620560369	3.470934136	0.000518651	0.003309331
ENSG00000224121	ATG12P2	22.46656296	2.152868388	0.544698412	3.952404381	7.73698E-05	0.000641386
ENSG00000227719	None	23.83383477	2.151022319	0.505251116	4.257333142	2.0688E-05	0.00020051
ENSG00000168772	CXXC4	18.78252991	2.149920395	0.549972058	3.909144773	9.26234E-05	0.000749726
ENSG00000124302	CHST8	5.973320546	2.149101286	0.813582613	2.64152804	0.008253297	0.033212992
ENSG00000243284	VSIG8	112.7087096	2.147911248	0.580732705	3.698622845	0.000216772	0.001564319
ENSG00000188611	ASAH2	15.62835336	2.14786508	0.586346949	3.663129968	0.000249152	0.001756558
ENSG00000234917	None	7.687652235	2.147114558	0.71719221	2.993778416	0.00275546	0.013511024
ENSG00000244411	KRTAP5-7	28.45571919	2.146216033	0.729736479	2.941083657	0.003270662	0.015526766
ENSG00000233221	ARHGEF4-AS1	4.97280529	2.140772053	0.85961995	2.490370369	0.012761004	0.046997484
ENSG00000170688	OR5E1P	40.76583567	2.140619251	0.67376272	3.177111448	0.001487499	0.008078102
ENSG00000175985	PLEKHD1	50.55476847	2.138813094	0.536315134	3.987978256	6.66388E-05	0.000561914
ENSG00000230547	HMGB1P11	20.35633164	2.135650193	0.672160832	3.177290449	0.001486581	0.008074491
ENSG00000218424	NDUFS5P1	9.420463757	2.134903524	0.703595995	3.034274697	0.002411148	0.012056117
ENSG00000102466	FGF14	47.10483749	2.134854878	0.404214949	5.28148423	1.28142E-07	2.07182E-06
ENSG00000175287	PHYHD1	238.2553282	2.134842263	0.31722746	6.729689369	1.70026E-11	5.33059E-10
ENSG00000179242	CDH4	44.54282736	2.134683514	0.376217472	5.67406798	1.39446E-08	2.70058E-07
ENSG00000160188	RSPH1	23.60833043	2.134248913	0.511893875	4.169319105	3.05511E-05	0.000283515
ENSG00000230953	None	52.72940062	2.134185493	0.41111115	5.191261515	2.08874E-07	3.20347E-06
ENSG00000257084	MIR200CHG	26.4466327	2.132980204	0.549169853	3.884008184	0.000102748	0.000819902
ENSG00000165072	MAMDC2	386.2525314	2.132613407	0.465862576	4.577773614	4.69951E-06	5.40308E-05
ENSG00000125850	OVOL2	66.9034604	2.131058361	0.708655659	3.007184567	0.002636796	0.013007108
ENSG00000196109	ZNF676	28.39061765	2.130099891	0.517906443	4.112904789	3.90712E-05	0.00035196
ENSG00000157087	ATP2B2	24.54923536	2.12828955	0.514165534	4.139308084	3.48355E-05	0.000317932
ENSG00000171658	NMRAL2P	97.9513909	2.127456134	0.630753235	3.372881843	0.000743859	0.004500662
ENSG00000100095	SEZ6L	29.32821663	2.126812449	0.604879499	3.516092797	0.000437948	0.002866013
ENSG00000277639	CHD9NB	44.36340352	2.126603751	0.526829206	4.036609448	5.42292E-05	0.000467273
ENSG00000212657	KRTAP16-1	91.1557642	2.125682868	0.838866694	2.53399364	0.011277078	0.042595755
ENSG00000171243	SOSTDC1	167.1193063	2.125525098	0.742146156	2.864024937	0.004182951	0.019007452
ENSG00000135549	PKIB	90.77381716	2.125140212	0.450748062	4.714696283	2.42072E-06	2.96468E-05
ENSG00000275024	None	7.82944325	2.1250971	0.684615067	3.104075856	0.001908744	0.009936801
ENSG00000235688	SNTG2-AS1	13.37322485	2.123603902	0.573449277	3.703211405	0.000212887	0.001539658
ENSG00000260599	None	8.012615027	2.123562606	0.792457577	2.679717713	0.007368427	0.030235371
ENSG00000143590	EFNA3	150.6701801	2.122444598	0.44391518	4.781194009	1.74257E-06	2.20174E-05
